,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,LS0,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,LS17,LS18,LS19,LS20,LS21,LS22,LS23,LS24,LS25,LS26,LS27,LS28,LS29,LS30,LS31,LS32,LS33,LS34,LS35,LS36,LS37,LS38,LS39
10,-15.792108535766602,-238.62203979492188,-56.67205047607422,-740.5281372070312,-36.49197006225586,416.9250183105469,-16.469484329223633,-11.595711708068848,-31.435842514038086,-616.9393920898438,-377.0103454589844,637.7088012695312,-27.094104766845703,487.0888366699219,-17.99479866027832,-33.72459030151367,-40.29336929321289,-274.94134521484375,-37.23455810546875,498.7903137207031,-16.291961669921875,139.13458251953125,-19.21079444885254,-233.8194122314453,-39.52842330932617,-236.44371032714844,-26.17953872680664,125.7071762084961,-21.163734436035156,-141.29229736328125,-41.54576873779297,-399.49725341796875,-47.86150360107422,240.6150360107422,-25.381763458251953,140.7892303466797,-28.960060119628906,-41.26776885986328,-34.52564239501953,227.39617919921875,-20.774497985839844,179.26853942871094,-19.876449584960938,-82.64386749267578,-30.049461364746094,-98.0301284790039,-23.550954818725586,102.66826629638672,-19.205852508544922,-142.3013916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884454131126404,0.3993583023548126,0.0,0.0,0.0,0.0,0.0,0.0,0.3304240107536316,0.0,0.0,0.0
11,-27.795278549194336,-287.7550048828125,-19.53899574279785,-385.9745178222656,-17.44931983947754,-156.86180114746094,-24.8299560546875,170.56199645996094,-55.51982116699219,464.0326232910156,-53.48407745361328,-240.63059997558594,-23.370620727539062,-328.0926818847656,-16.777189254760742,-146.80393981933594,-22.14504623413086,59.09320068359375,-73.98361206054688,343.7470397949219,-1300.302978515625,-4550.59228515625,-47.70686340332031,-333.60986328125,-20.1932373046875,63.98674011230469,-18.324268341064453,298.356689453125,-28.03342056274414,421.4647521972656,-46.97351837158203,-45.200687408447266,-32.83136749267578,-418.7060546875,-20.199260711669922,-107.98414611816406,-18.87590980529785,239.74005126953125,-25.67007064819336,489.74774169921875,-32.3946647644043,166.94000244140625,-22.825544357299805,-309.38055419921875,-16.219608306884766,-273.6366271972656,-17.474267959594727,-76.5302963256836,-33.535945892333984,198.0364532470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333701491355896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36701565980911255,0.0,0.0,0.0,0.31723958253860474,0.0
12,-21.757484436035156,-344.4040222167969,-22.7618465423584,-619.4747314453125,-24.468719482421875,-121.10400390625,-23.777019500732422,472.46484375,-19.249662399291992,280.1163330078125,-15.778239250183105,-177.18955993652344,-16.406118392944336,-329.0779724121094,-23.910005569458008,30.017555236816406,-38.900882720947266,930.9618530273438,-30.368444442749023,514.7232055664062,-18.1010684967041,-201.01953125,-15.92772102355957,-389.85736083984375,-22.570701599121094,-184.58935546875,-38.1164665222168,534.8759765625,-26.013458251953125,354.6022033691406,-14.33516788482666,-74.45215606689453,-12.833353042602539,-183.24658203125,-21.408187866210938,-23.52635383605957,-78.43663787841797,1235.062744140625,-50.58051681518555,682.6300048828125,-17.0440731048584,-80.42777252197266,-12.942816734313965,-210.1669464111328,-19.686172485351562,-183.263916015625,-57.30671691894531,250.71817016601562,-37.23316192626953,303.7953186035156,0.0,0.0,0.0,0.0,0.26362475752830505,0.0,0.0,0.0,0.7049359083175659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502140879631042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-12.256958961486816,-129.20486450195312,-12.466368675231934,-320.238037109375,-13.231939315795898,-357.8966369628906,-15.064554214477539,-241.0581512451172,-18.35079574584961,-34.98918914794922,-22.37602424621582,104.25469207763672,-24.20378303527832,-16.572071075439453,-22.529651641845703,-298.6883850097656,-20.526592254638672,-469.8865966796875,-21.05844497680664,-447.41497802734375,-26.354103088378906,-200.83438110351562,-40.400569915771484,433.62603759765625,-56.41531753540039,1340.8626708984375,-40.098079681396484,1019.3550415039062,-21.717199325561523,374.54779052734375,-14.055858612060547,92.75823211669922,-11.528610229492188,12.233394622802734,-11.758293151855469,38.39535140991211,-14.30845832824707,138.50088500976562,-18.343233108520508,253.22772216796875,-19.11263656616211,212.04579162597656,-14.94992446899414,29.188934326171875,-11.27504825592041,-102.24691772460938,-9.877296447753906,-166.09255981445312,-10.784581184387207,-204.19508361816406,0.0,0.0,0.0,0.0,0.0,0.6213716864585876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083867788314819,0.0,0.0,0.0,0.9719794392585754,0.0
14,-19.2366943359375,-221.5136260986328,-12.14624309539795,-154.63038635253906,-11.213906288146973,75.65326690673828,-18.035085678100586,151.28665161132812,-21.970491409301758,-231.46246337890625,-12.765691757202148,-239.57479858398438,-11.364371299743652,-19.465723037719727,-17.02176856994629,141.14450073242188,-23.30504608154297,-265.639892578125,-15.124702453613281,-356.72052001953125,-11.462074279785156,-81.67691040039062,-16.071781158447266,66.53866577148438,-28.311386108398438,-273.0267333984375,-17.307418823242188,-438.49761962890625,-12.262192726135254,-188.178466796875,-16.24876594543457,47.44831848144531,-29.2939395904541,-226.45399475097656,-22.689348220825195,-623.0999755859375,-13.625468254089355,-255.3123016357422,-15.604331016540527,-12.050345420837402,-35.649269104003906,-201.43797302246094,-29.757287979125977,-727.313720703125,-15.376317024230957,-370.71221923828125,-16.65431785583496,-47.54058837890625,-35.106082916259766,-49.617652893066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823721647262573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062309395521879196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928389549255371
15,-37.75617980957031,-534.1444091796875,-37.347572326660156,-312.9510498046875,-24.3877010345459,79.44286346435547,-21.467496871948242,288.45074462890625,-56.15552520751953,-313.8450622558594,-92.24697875976562,-123.70054626464844,-25.766691207885742,-131.84805297851562,-17.5323486328125,18.5350341796875,-40.708213806152344,8.701094627380371,-73.73106384277344,922.2437133789062,-36.128910064697266,-214.6549835205078,-22.247352600097656,-250.35198974609375,-31.978605270385742,-83.01709747314453,-28.04375457763672,522.987060546875,-39.773193359375,-7.951521873474121,-44.88625717163086,-483.16241455078125,-39.76423645019531,-273.23016357421875,-17.883302688598633,183.56224060058594,-28.965797424316406,47.52931213378906,-78.46328735351562,101.39644622802734,-72.70806884765625,-215.92909240722656,-18.040328979492188,-67.71723937988281,-24.864126205444336,-136.21237182617188,-40.752716064453125,462.6111755371094,-66.32709503173828,487.1413879394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5923819541931152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346699982881546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45297619700431824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-14.014901161193848,-312.24322509765625,-11.152816772460938,102.95228576660156,-15.131768226623535,-182.00711059570312,-15.423532485961914,-136.92660522460938,-11.331076622009277,-175.81219482421875,-26.76434326171875,-11.843382835388184,-13.097668647766113,-415.96087646484375,-20.848073959350586,93.3800048828125,-21.51343536376953,-479.7633361816406,-23.82857322692871,-254.51641845703125,-17.592823028564453,-82.02079772949219,-126.25090789794922,-1015.806396484375,-14.428033828735352,-143.69993591308594,-99.74319458007812,1106.5452880859375,-21.599393844604492,-181.92352294921875,-29.35723114013672,222.94390869140625,-22.287500381469727,336.11578369140625,-42.36107635498047,-89.4404296875,-12.960518836975098,272.2034606933594,-57.010372161865234,639.6412353515625,-12.669910430908203,116.6936264038086,-19.15740966796875,306.1201171875,-15.716452598571777,271.457763671875,-14.628693580627441,-58.02288055419922,-11.72510814666748,322.5944519042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737346649169922,0.0,0.0,0.0,0.0,0.0,0.7636204361915588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879153311252594,0.0
17,-21.250415802001953,-157.98158264160156,-35.278297424316406,-224.58094787597656,-26.96090316772461,-34.59453582763672,-26.352523803710938,-333.76287841796875,-61.45758819580078,-751.3378295898438,-54.40583419799805,-158.64146423339844,-45.611732482910156,-373.2455139160156,-186.0878143310547,-1092.24951171875,-98.2379379272461,530.2520751953125,-50.38727569580078,95.97020721435547,-112.88394165039062,387.833740234375,-54.339698791503906,780.5568237304688,-28.158166885375977,227.6305389404297,-39.507808685302734,142.42739868164062,-32.49037551879883,413.9541931152344,-19.795909881591797,101.85137939453125,-25.95400047302246,-152.25924682617188,-31.318105697631836,38.57627487182617,-21.347444534301758,-55.08646011352539,-28.70995330810547,-408.91741943359375,-51.082977294921875,-385.2837219238281,-34.80933380126953,-186.6463165283203,-50.18826675415039,-632.7432250976562,-171.16326904296875,-721.4814453125,-60.16694259643555,98.63045501708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872012495994568,0.0,0.06439101696014404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220910549163818,0.0,0.0
18,-22.25897216796875,-767.6363525390625,-11.333918571472168,258.99755859375,-32.39577865600586,-285.7523498535156,-14.75512409210205,47.613067626953125,-15.865608215332031,-151.4788818359375,-17.975919723510742,378.8362121582031,-24.363067626953125,-646.7955322265625,-10.376327514648438,203.1475067138672,-72.7819595336914,-293.410400390625,-11.378535270690918,-103.37991333007812,-19.241058349609375,205.31275939941406,-20.231239318847656,-20.1190128326416,-16.125560760498047,-170.8780975341797,-13.890721321105957,187.45599365234375,-32.9448356628418,-154.0225067138672,-12.298397064208984,-107.85677337646484,-17.73737907409668,275.0531921386719,-27.442214965820312,-257.3346252441406,-11.42798900604248,-62.4129524230957,-24.41497039794922,437.8936462402344,-18.48999786376953,-354.59063720703125,-13.574712753295898,133.12069702148438,-20.04472541809082,13.42764949798584,-21.510208129882812,-39.4205207824707,-11.907120704650879,-106.16744232177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919297099113464,0.0,0.0,0.0,0.0,0.722003698348999,0.6741377711296082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-88.16593170166016,-854.9714965820312,-33.3836555480957,-492.01220703125,-23.001873016357422,20.18107795715332,-28.24867057800293,414.7857666015625,-76.40803527832031,600.5071411132812,-153.34747314453125,-1489.688720703125,-37.0370979309082,-466.8907165527344,-21.253482818603516,27.1633243560791,-25.63718032836914,312.1103820800781,-91.82522583007812,629.3457641601562,-359.32861328125,-2556.768798828125,-35.42477035522461,-381.97564697265625,-19.846479415893555,-19.234188079833984,-26.096092224121094,246.66705322265625,-123.86128997802734,1042.955078125,-308.2460632324219,-1170.324951171875,-32.323768615722656,-368.0247802734375,-20.068058013916016,-88.1224136352539,-28.311742782592773,252.88868713378906,-115.24308013916016,1332.9462890625,-148.54498291015625,-352.36566162109375,-32.415225982666016,-451.9439392089844,-21.878643035888672,-137.44857788085938,-29.111236572265625,311.036376953125,-75.55232238769531,1027.5260009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8826407194137573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013771111145615578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677512675523758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-14.47801399230957,-399.8645935058594,-159.64822387695312,1345.003662109375,-12.163297653198242,139.7254638671875,-25.022249221801758,-424.8338317871094,-22.314369201660156,263.25311279296875,-18.327789306640625,-164.4210662841797,-26.86130142211914,291.6707458496094,-12.936477661132812,-86.59412384033203,-72.53787231445312,-683.9501953125,-15.721114158630371,406.2467346191406,-13.93098258972168,-347.82330322265625,-185.09439086914062,985.3984985351562,-12.473977088928223,189.11453247070312,-21.41814422607422,-420.04248046875,-28.23096466064453,297.05072021484375,-16.631797790527344,-51.50318908691406,-24.507179260253906,95.11805725097656,-15.0639009475708,-55.56651306152344,-41.18937301635742,-268.5009765625,-16.653085708618164,328.17120361328125,-14.652584075927734,-289.765869140625,-83.42475891113281,248.02871704101562,-13.609869956970215,206.67845153808594,-18.877334594726562,-334.71112060546875,-32.3738899230957,199.32664489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664371728897095,0.5742607712745667,0.0,0.0,0.6777986884117126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
